id,method,horizon,steady,training,elapsed,validationSeconds,sessionSeconds,peakGiB,jobId,measurementDate,artifacts
sync-cosine-h40--0.006--0.9--0.98--s43,sync,40,1783747.620974896,1718406.2812295018,1571341.009285303,99.5085855530051,619.0079027940083,39.47825336456299,2548999,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s43/request.json"",""environment.json"":""shared/environment-5cb02b7a018bcfbe0b8ebf1eae1ce3a58b989eff00b1f492d38b7961deaf1faa.json""}"
sync-cosine-h40--0.006--0.9--0.98--s44,sync,40,1756299.4553240363,1573697.6416048435,1447038.3287066196,100.98772459800239,665.5708309799957,39.47825336456299,2549000,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.98/s44/request.json"",""environment.json"":""shared/environment-9ea7c6a38b0f799ebbacc79a75c8efcecc99e70a6efed7737175fbd7e0b299ad.json""}"
sync-cosine-h40--0.006--0.9--0.99--s42,sync,40,1741857.211826117,1614457.694483598,1480744.2667686606,101.42052735599282,653.1269538929919,39.47825336456299,2545671,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-1e820c841995a372dc4a9b13f8cd6062cfe4c47685d51f2a42a3af73b75a6bba.json""}"
sync-cosine-h40--0.006--0.9--0.99--s43,sync,40,1765057.424301604,1697814.255916752,1553669.350538427,99.42193739399954,624.8062059020012,39.47825336456299,2550227,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-a3c4ebd8ebe745af6826628fae66f7d429d5b4392ea9ce9d0f9fd873d1e2ceca.json""}"
sync-cosine-h40--0.006--0.9--0.99--s44,sync,40,1714699.2442550356,1646904.1337983,1509820.8259870738,101.28410698899825,641.9353386229923,39.47825336456299,2550228,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-8eda17e0284ac4cdafa88100287afcdf2f46e0bfe8cc5526f9c470d147a29053.json""}"
sync-cosine-h40--0.006--0.9--0.999--s42,sync,40,1773533.4891242268,1700870.8381465522,1556491.4681826506,99.54984737199993,623.9796361810004,39.47825336456299,2550585,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-69f4867635ffd513774b855f9bd97b6029c5bc94390a8e7f9befe9bfbf2fd9bd.json""}"
sync-cosine-h40--0.006--0.9--0.999--s43,sync,40,1755546.923685827,1689394.8337537118,1539035.5747668191,101.61910700899898,632.0028936659946,39.47825336456299,2550586,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-f93460ef0a31e5347a8fff381d64e6e3432309b4676ed67b99510106bd2f2692.json""}"
sync-cosine-h40--0.006--0.9--0.999--s44,sync,40,1761408.3327504857,1691182.4058056439,1547168.6301896726,100.49487100999977,628.0879533749976,39.47825336456299,2550587,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.006-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-dc27479927ddff3bb97872c702859f73bcf7692326942a94fc82b85dd37849ca.json""}"
sync-cosine-h40--0.007--0.9--0.98--s42,sync,40,1725903.0898621432,1659226.6862684945,1520371.918286283,101.69648646000132,638.6662679030123,39.47825336456299,2549001,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s42/request.json"",""environment.json"":""shared/environment-061cdbc7477a12dc8b5bfdf349f6e344de16b1879f2a3fed07e13fd3a01db3ea.json""}"
sync-cosine-h40--0.007--0.9--0.98--s43,sync,40,1740341.4985885418,1671331.8196420418,1530371.9724995631,101.5268237220007,634.9502310280077,39.47825336456299,2549002,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s43/request.json"",""environment.json"":""shared/environment-d61401ebb1796767debdb47f00f77d958b2c19a2f9102c46c7940428889b5b26.json""}"
sync-cosine-h40--0.007--0.9--0.98--s44,sync,40,1729038.185890061,1558649.4416815538,1433463.5862338294,101.56025397700432,671.5627802850067,39.47825336456299,2550197,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.98/s44/request.json"",""environment.json"":""shared/environment-a8fea2c8aac27eb81d094a0ee852e3165ad6bd150b87f0cf904677d17a2a9b40.json""}"
sync-cosine-h40--0.007--0.9--0.99--s42,sync,40,1736095.156517962,1577765.3034746132,1450844.572769681,101.2331878469995,664.3105552640045,39.47825336456299,2550229,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-9774f4b4b38a6431c2783af725b919ee22ed766670dd4845a7f2b79b9a21be4e.json""}"
sync-cosine-h40--0.007--0.9--0.99--s43,sync,40,1782523.644680162,1714694.1571125186,1568435.2864716637,99.34577092601103,619.7989128699992,39.47825336456299,2550230,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-1ea2924825c6ef9ff8fea57f7190b4d4fef3ceb9b611d4c45ceef3b4e04e8192.json""}"
sync-cosine-h40--0.007--0.9--0.99--s44,sync,40,1749933.1483362294,1685434.245388231,1541719.539529299,101.15658573398832,630.6125010460091,39.47825336456299,2550231,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-e967524388fd44ebe1fd8b0716d9820c70be82ac4c982648bcbf53efd7259f97.json""}"
sync-cosine-h40--0.007--0.9--0.999--s42,sync,40,1748894.1722674372,1684111.6197092521,1541074.0654767132,100.96614226699603,630.6466308129966,39.47825336456299,2550588,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-91fc4ce4b67800f011083d1ea1ed190d90d2d0598656f88283391c5d42324e96.json""}"
sync-cosine-h40--0.007--0.9--0.999--s43,sync,40,1780462.6946744348,1712800.0030794658,1566667.244333669,99.78891477698926,620.8333692529995,39.47825336456299,2550590,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-2269b821ae2413a09873f5256ea66845aba267421ab0381b22f6609d369ec1ae.json""}"
sync-cosine-h40--0.007--0.9--0.999--s44,sync,40,1739435.2551347676,1675920.361109749,1526206.7600204644,101.68686536099995,636.6135892939928,39.47825336456299,2550622,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.007-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-8064bb5698d4f2bfe1c6e3bd9e87286177f97f0cc72e8506901136330b2e8dc4.json""}"
sync-cosine-h40--0.008--0.9--0.98--s42,sync,40,1691740.3955748111,1527915.6711850276,1405632.0047476138,103.74311322299764,685.044304185998,39.47825336456299,2550198,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s42/request.json"",""environment.json"":""shared/environment-78b05de255816f5a102a8d9d30bcb019a37cd193f74fb39d911f2279ef76229c.json""}"
sync-cosine-h40--0.008--0.9--0.98--s43,sync,40,1750887.408710268,1683194.2281008663,1540186.6977713772,100.37915383400104,630.3944477319892,39.47825336456299,2550201,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s43/request.json"",""environment.json"":""shared/environment-0230280b90755856ada888afe65901a793f54ab3fc7cd4e162239e14a0beb0fe.json""}"
sync-cosine-h40--0.008--0.9--0.98--s44,sync,40,1745519.1923936505,1586529.7982889328,1458561.9606526778,100.88439815799939,661.0209440469916,39.47825336456299,2550207,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.98/s44/request.json"",""environment.json"":""shared/environment-7ba431a8f3c2c97e4d3141b12b0030fc3c28935cfc0fd5f40240cd19435567c9.json""}"
sync-cosine-h40--0.008--0.9--0.99--s42,sync,40,1717498.4876244806,1656228.961795119,1514816.5284691867,102.8400189189997,641.6877018009982,39.47825336456299,2550232,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-523a4dfb804855e150c5e1f3654aed8507d827beca61d6f1af611d837e31cafc.json""}"
sync-cosine-h40--0.008--0.9--0.99--s43,sync,40,1737118.0696537748,1662032.9993897094,1521513.0426803692,102.23723196200444,638.7243022340117,39.47825336456299,2550252,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-74937bf64260427e12360e34aba12b3e52bde7d5e96b39ace3e4c76cf82ee659.json""}"
sync-cosine-h40--0.008--0.9--0.99--s44,sync,40,1754296.0220433325,1579262.8388335716,1451996.606477233,100.64201379899168,663.4602648989967,39.47825336456299,2550267,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-f12389efdda68dbf3191caf025ea6f1991e3f582968426208dd82b4c3a124401.json""}"
sync-cosine-h40--0.008--0.9--0.999--s42,sync,40,1745507.1626373744,1680707.9823028382,1537012.6903263603,101.69944810299785,632.7788979239995,39.47825336456299,2550623,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-52d66af678233fdc1e1e41ad99bdd2cf74fb1c9cb23d0540645d091ac75862a6.json""}"
sync-cosine-h40--0.008--0.9--0.999--s43,sync,40,1747056.6577432358,1569724.430356872,1442558.9814216765,102.0151698050031,668.407195836,39.47825336456299,2550624,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-0070b94727da4ec35ca4535ae48873f99db94418b403e55a312a92891af8f982.json""}"
sync-cosine-h40--0.008--0.9--0.999--s44,sync,40,1719211.2068777701,1546944.206123886,1422158.4852420539,102.42516103200614,676.9018406729883,39.47825336456299,2550625,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.008-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-96ecc56393daa073bcfb5379db835d37e2c5ce5b83eabc5c75693f570ff4691a.json""}"
sync-cosine-h40--0.009--0.9--0.98--s42,sync,40,1740328.666800189,1568797.9838903968,1443104.611990316,101.07014579400129,667.1847913859965,39.47825336456299,2565627,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s42/request.json"",""environment.json"":""shared/environment-fdbdfb2716830c7e0fb6410c6afca0efa03f12dd8de6e663a76218a2078de20a.json""}"
sync-cosine-h40--0.009--0.9--0.98--s43,sync,40,1736414.5779999157,1565858.471671928,1440685.1215685834,102.25543396000285,669.3210182980038,39.47825336456299,2565628,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s43/request.json"",""environment.json"":""shared/environment-3cd8bdcb7c2f99a18a6e98156e365744bf65268268ffbe9920fc1a84bb65c350.json""}"
sync-cosine-h40--0.009--0.9--0.98--s44,sync,40,1729337.3452412568,1559456.5511424898,1434500.8254459559,101.51564881800732,671.1440166700049,39.47825336456299,2565629,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s44/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s44/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s44/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s44/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.98/s44/request.json"",""environment.json"":""shared/environment-61b4cfe42bd5ff981543616b8ca6e19c11805f6930d7da08bcb2ed391f4dfbc9.json""}"
sync-cosine-h40--0.009--0.9--0.99--s42,sync,40,1779120.1607832466,1604093.9103697373,1474584.0343717337,99.8624065650074,653.9074734260066,39.47825336456299,2565633,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-8f53fd1ed7554091a9af994b4d8918863f91b720225c46d610cf39b89b12b45d.json""}"
sync-cosine-h40--0.009--0.9--0.99--s43,sync,40,1745628.7487570846,1677054.450487866,1535434.3837694293,100.85893873299938,632.4820291270007,39.47825336456299,2565634,2026-09-16,"{""metrics.jsonl"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/sync/h40/lr-0.009-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-929f1c08ce44e309358a73dfc62e556d6e274217ec0e766d12d9a3f1e073fb3e.json""}"
